removed_subject,converged,optimizer,Intercept,Intercept__difference_from_full,"C(condition, Treatment(reference='Neutral'))[T.Standard]","C(condition, Treatment(reference='Neutral'))[T.Standard]__difference_from_full",sequence_c10,sequence_c10__difference_from_full,subject_accuracy_z,subject_accuracy_z__difference_from_full,item_entropy_z,item_entropy_z__difference_from_full,subject_mean_models_z,subject_mean_models_z__difference_from_full,models_within_subject_z,models_within_subject_z__difference_from_full
64890,True,lbfgs,73.31304130734705,0.16162963130938124,4.9535757802018745,-0.1821330743907552,-0.4244973782285049,0.012894264657645538,0.2213724490640248,-0.08842025215457128,-2.503961730289687,-0.009710650691662437,-1.7452719095023244,0.05526805612064778,-0.4916269332766925,-0.0007706379937902352
64919,True,lbfgs,73.14554268904575,-0.005868986991913516,5.237589007263203,0.10188015267057349,-0.4605047709629323,-0.02311312807678184,0.3732020570769693,0.0634093558583732,-2.513039153438254,-0.018788073840229735,-1.8015479050604026,-0.001007939437430494,-0.4934833429660822,-0.0026270476831799505
64923,True,lbfgs,73.08323128336887,-0.06818039266879339,5.210252096291568,0.07454324169893844,-0.44104319853227064,-0.003651555646120186,0.3485469325948045,0.038754231376208426,-2.51108907843237,-0.01683799883434567,-1.8247637263832495,-0.024223760760277324,-0.49225280820912903,-0.0013965129262267784
64926,True,lbfgs,73.15305158294649,0.0016399069088208762,5.23971896150912,0.10401010691649049,-0.43223670852441376,0.005154934361736696,0.297079366237923,-0.012713334980673063,-2.514562557980757,-0.020311478382732506,-1.8174953607338944,-0.016955395110922256,-0.4881942021085933,0.0026620931743089327
64939,True,lbfgs,73.11436329506965,-0.03704838096801666,5.469956526886246,0.33424767229361585,-0.4372861136553702,0.00010552923078027687,0.34264574592233393,0.032853044703737844,-2.4984331312859798,-0.004182051687955379,-2.023033858977082,-0.22249389335411007,-0.4894279746316728,0.0014283206512294422
64947,True,lbfgs,73.16965975763142,0.018248081593753795,5.278133031277273,0.14242417668464302,-0.46059457383020413,-0.02320293094405368,0.20953272839120696,-0.10025997282738913,-2.514636648580115,-0.02038556898209043,-1.7812941716556585,0.01924579396731363,-0.48713756727250446,0.003718728010397798
64973,True,lbfgs,73.1536592324423,0.002247556404626039,5.295655832080873,0.15994697748824294,-0.43410909124397146,0.003282551642178999,0.2611963928838862,-0.0485963083347099,-2.4730531572226844,0.021197922375340017,-1.80904854692207,-0.008508581299097928,-0.48272502375319976,0.0081312715297025
64976,True,lbfgs,73.3734590314022,0.22204735536453768,4.92023221290889,-0.2154766416837397,-0.4547034121099874,-0.017311769223836926,0.260475904889093,-0.04931679632950309,-2.5237992302761443,-0.02954815067811989,-1.9117207227698263,-0.11118075714685416,-0.47525698677335987,0.015599308509542387
65018,True,lbfgs,73.74673179883561,0.5953201227979434,4.5037321484026265,-0.6319767061900032,-0.4272474859544389,0.010144156931711557,0.15423533112712542,-0.15555737009147066,-2.5103346756641587,-0.016083596066134298,-1.6985119621310647,0.10202800349190744,-0.4952891391955902,-0.004432843912687945
65021,True,lbfgs,73.1293353534173,-0.022076322620364408,5.062510718532887,-0.07319813605974268,-0.45822160914552656,-0.02082996625937611,0.3518753958656758,0.0420826946470797,-2.449053141452287,0.04519793814573747,-1.8738912874836753,-0.07335132186070314,-0.5566786471147688,-0.06582235183186652
