removed_subject,converged,optimizer,Intercept,Intercept__difference_from_full,"C(condition, Treatment(reference='Neutral'))[T.Standard]","C(condition, Treatment(reference='Neutral'))[T.Standard]__difference_from_full",sequence_c10,sequence_c10__difference_from_full,subject_accuracy_z,subject_accuracy_z__difference_from_full,item_entropy_z,item_entropy_z__difference_from_full,subject_mean_models_z,subject_mean_models_z__difference_from_full,models_within_subject_z,models_within_subject_z__difference_from_full
66373,True,lbfgs,73.03214400667024,-0.06333388628128489,5.320507070597274,0.07371844955944695,-0.4031470411315347,0.034924551530804704,0.7322563676301436,0.0362039206222311,-2.4592042087862245,0.02822413018534764,-2.2599170157782473,-0.01911569251233436,-0.48991334757724053,-0.00531504316144904
66420,True,lbfgs,73.10731704148915,0.011839148537632127,5.343270982047482,0.09648236100965502,-0.42784753892718913,0.010224053735150285,0.6392615466015837,-0.056790900406328726,-2.4974677360896513,-0.010039397118079219,-2.213773391703348,0.027027931562564778,-0.4816426795021393,0.0029556249136521995
66520,True,lbfgs,72.76163591818884,-0.3338419747626773,5.522754406902809,0.2759657858649822,-0.4373249334385086,0.0007466592238308256,0.27998799229376575,-0.4160644547141467,-2.5007237901318984,-0.013295451160326266,-2.2086839005309,0.03211742273501317,-0.5162566028227925,-0.03165829840700102
67013,True,lbfgs,73.08687230330666,-0.008605589644858469,5.326759238534733,0.07997061749690637,-0.4432687613001403,-0.0051971686378008974,0.7436597564602498,0.047607309452337376,-2.5105424718102816,-0.023114132838709445,-2.285046110084776,-0.0442447868188629,-0.4834486784722026,0.0011496259435889167
67024,True,lbfgs,73.11996804221464,0.024490149263115768,5.02910231528111,-0.21768630575671732,-0.4277382434384767,0.010333349223862698,0.6493173980063001,-0.046735049001612405,-2.496034632457725,-0.00860629348615305,-2.099171225609379,0.14163009765653412,-0.4865126878236572,-0.0019143834078657052
67026,True,lbfgs,73.0220473854679,-0.07343050748362145,5.320928290889137,0.07413966985131015,-0.4276455197458328,0.010426072916506601,0.7237598113262219,0.027707364318309446,-2.4900688932451183,-0.0026405542735461474,-2.2206510010562113,0.0201503222097017,-0.47880216999784875,0.005796134417942744
67038,True,lbfgs,73.09954818986124,0.004070296909716831,5.261001422086062,0.014212801048235413,-0.44677889735241827,-0.008707304690078854,0.6775865369056673,-0.018465910102245187,-2.4785760069911644,0.00885233198040769,-2.217809176311982,0.022992146953931147,-0.47190197231109726,0.01269633210469423
67058,True,lbfgs,73.01815909508822,-0.07731879786329898,5.056524663021313,-0.19026395801651397,-0.44748434700439,-0.009412754342050578,0.9808027502113568,0.2847503032034443,-2.508575387454055,-0.021147048482482944,-2.5953476619226596,-0.3545463386567467,-0.4937060434860378,-0.009107739070246312
67100,True,lbfgs,73.09441855354967,-0.001059339401848547,5.237559824050957,-0.009228796986869625,-0.4134267250045171,0.02464486765782231,0.6951565735221118,-0.0008958734858006689,-2.4702789372286964,0.017149401742875714,-2.232763556033599,0.008037767232313975,-0.48369826485821327,0.000900039557578225
67105,True,lbfgs,73.0994317817055,0.003953888753983392,5.32022386548193,0.0734352444441031,-0.43736997950274764,0.0007016131595917741,0.7089607040394831,0.012908257031570614,-2.500985451131428,-0.013557112159855667,-2.2092163108195555,0.031585012446357474,-0.4871544833412117,-0.002556178925420205
67144,True,lbfgs,72.92580039078238,-0.16967750216913657,5.404241710652985,0.15745308961515825,-0.44735110647632864,-0.009279513813989226,0.6259978691791938,-0.07005457782871871,-2.4553464705073096,0.03208186846426253,-2.1798173134947136,0.06098400977119933,-0.4720650547841873,0.012533249631604182
67179,True,lbfgs,73.08809335110256,-0.007384541848963977,5.339283687307096,0.09249506626926873,-0.4575929434419292,-0.019521350779589774,0.7088865296829719,0.012834082675059477,-2.4660348643731393,0.02139347459843277,-2.2655540146081865,-0.024752691342273536,-0.47310726410593057,0.011491040309860923
67180,True,lbfgs,73.13074967271424,0.035271779762723554,5.324254778743349,0.07746615770552179,-0.4519922142122488,-0.013920621549909362,0.544760804212036,-0.15129164279587648,-2.4470353018221194,0.04039303714945275,-2.069722931749343,0.1710783915165699,-0.5505176274905411,-0.06591932307474963
67186,True,lbfgs,73.10058120291636,0.005103309964837877,5.1856685077373,-0.061120113300527024,-0.4698211334054834,-0.03174954074314401,0.6930216982324947,-0.0030307487754177576,-2.499686361470314,-0.012258022498742083,-2.2150602953730267,0.025741027892886237,-0.485965957308702,-0.0013676528929105203
67194,True,lbfgs,73.45928094165926,0.3638030487077373,4.900621181576383,-0.34616743946144357,-0.4312011894412726,0.006870403221066801,0.7686238190448186,0.07257137203690611,-2.496600133667899,-0.009171794696326785,-2.3202748221252025,-0.07947349885928956,-0.47617222971912154,0.00842607469666995
67212,True,lbfgs,72.7829883322151,-0.31248956073642375,5.549894932831684,0.30310631179385705,-0.4337092657095842,0.0043623269527552355,0.7560868823744218,0.06003443536650932,-2.496613322966558,-0.009184983994985796,-2.110758928433652,0.1300423948322611,-0.481876255044659,0.0027220493711325178
67245,True,lbfgs,73.0802402788372,-0.015237614114326448,5.261048649472756,0.01426002843492924,-0.43815161491558446,-8.002225324504897e-05,0.6977046023588173,0.0016521553509047937,-2.4966710344783793,-0.00924269550680723,-2.240507056351854,0.00029426691405909366,-0.4883586247827174,-0.0037603203669259178
67311,True,lbfgs,73.13243123039122,0.036953337439697975,4.973412929825378,-0.27337569121244876,-0.4465190888046836,-0.00844749614234419,0.4669025786113472,-0.22914986839656526,-2.4990488186650426,-0.011620479693470465,-2.1899840521637897,0.05081727110212331,-0.43207479072519434,0.05252351369059716
67323,True,lbfgs,73.08204463766387,-0.013433255287651491,5.49536367495876,0.24857505392093326,-0.4487198900642517,-0.01064829740191231,0.6873412583052412,-0.00871118870267129,-2.4675875039440367,0.01984083502753542,-2.3385705515270856,-0.09776922826117262,-0.48829198700841947,-0.003693682592627978
67339,True,lbfgs,73.05182916022542,-0.043648732726097705,5.565150112078315,0.3183614910404877,-0.42623891691607135,0.011832675746268062,0.8058352429156534,0.10978279590774098,-2.470998116864093,0.016430222107479242,-2.464678880726598,-0.22387755746068505,-0.4920172389222993,-0.007418934506507824
67424,True,lbfgs,72.76204942422736,-0.3334284687241649,5.492757480816992,0.24596885977916472,-0.44017374326656683,-0.002102150604227415,0.12538652797836575,-0.5706659190295467,-2.501560302805964,-0.014131963834391748,-2.1260217449686425,0.11477957829727048,-0.4997773338093922,-0.015179029393600718
67454,True,lbfgs,73.14830440822793,0.052826515276407804,5.198188887564027,-0.0485997334738002,-0.443299510290874,-0.005227917628534584,0.7131932150165582,0.017140768008645724,-2.5109571807251885,-0.02352884175361636,-2.2819605188308967,-0.04115919556498371,-0.46916194056629756,0.015436363849493928
68007,True,lbfgs,73.03022538148406,-0.06525251146746314,5.135912650254543,-0.11087597078328404,-0.4659074871737385,-0.027835894511399062,0.9426740969772543,0.24662164996934188,-2.491797417908663,-0.004369078937090709,-2.519677501818192,-0.2788761785522791,-0.5157081041954825,-0.031109799779691027
68016,True,lbfgs,73.26058791529242,0.16511002234089744,5.067373693880411,-0.17941492715741614,-0.42325483676136727,0.014816755900972145,0.5653888983649785,-0.13066354864293395,-2.4644959855349002,0.022932353436671882,-2.234826087382671,0.005975235883242114,-0.4855881353263677,-0.0009898309105761949
68027,True,lbfgs,72.99338402420534,-0.10209386874618076,5.36263121174573,0.11584259070790281,-0.42753467617392293,0.010536916488416481,0.7736488730410209,0.07759642603310846,-2.4974048091985597,-0.009976470226987555,-2.2838844249690013,-0.04308310170308838,-0.4918946050274708,-0.007296300611679296
68051,True,lbfgs,73.0668922078063,-0.028585685145216644,5.508474031433769,0.26168541039594206,-0.44837580491284235,-0.010304212250502931,0.8701713733228119,0.17411892631489945,-2.449148988561573,0.03827935040999897,-2.2533630783273764,-0.012561755061463398,-0.45092057546638015,0.033677728949411345
68124,True,lbfgs,72.8253395945381,-0.2701382984134284,5.469128789550852,0.22234016851302485,-0.4398983012726145,-0.001826708610275063,0.4804471055173292,-0.21560534149058325,-2.4904210976297003,-0.002992758658128203,-2.0735202938056063,0.16728102946030665,-0.4725460939303765,0.012052210485414994
68138,True,lbfgs,73.09464514421414,-0.0008327487373804843,5.251406614504425,0.0046179934665984135,-0.43445663544461205,0.003614957217727366,0.6956635271702651,-0.00038891983764732796,-2.4807967244232656,0.006631614548306519,-2.2411725552401065,-0.00037123197419353104,-0.4862484021131962,-0.0016500976974047066
68193,True,lbfgs,73.0931603438766,-0.0023175490749167693,5.3817646831626496,0.1349760621248226,-0.40699338231703264,0.031078210345306778,0.7296235277407298,0.03357108073281734,-2.4617256144473494,0.02570272452422273,-2.1985219325506855,0.04227939071522746,-0.5354661501739372,-0.05086784575814568
68200,True,lbfgs,72.8746559119611,-0.22082198099042216,5.497346726193829,0.25055810515600196,-0.420004846487533,0.018066746174806414,0.8453359924596211,0.14928354545170863,-2.4784683017853757,0.008960037186196423,-2.3219073520374565,-0.08110602877154349,-0.47916351199160884,0.005434792424182655
68255,True,lbfgs,73.1882168769996,0.09273898404808278,5.156686591886279,-0.09010202915154775,-0.4182172882469,0.019854304415439394,0.6968332782899037,0.0007808312819912455,-2.516437933616197,-0.029009594644624936,-2.291425057560783,-0.050623734294870104,-0.4912190949265911,-0.006620790510799612
68293,True,lbfgs,73.09548087833204,2.985380518794045e-06,5.225641193666867,-0.02114742737095998,-0.41949604436567894,0.01857554829666047,0.6977115652157884,0.0016591182078758981,-2.488472722699389,-0.0010443837278169,-2.240128606679654,0.0006727165862590034,-0.4877296250699061,-0.003131320654114589
68411,True,lbfgs,72.79982916271283,-0.2956487302386961,5.494281274408114,0.24749265337028703,-0.44792117579986857,-0.00984958313752915,0.3309192752699343,-0.36513317173797816,-2.477908495615494,0.009519843356077917,-2.2126154585541293,0.028185864711783637,-0.5461885027088568,-0.06159019829306528
68426,True,lbfgs,73.10731062564207,0.011832732690550074,5.347311544001811,0.10052292296398413,-0.40538262904192573,0.03268896362041368,0.6251141638016262,-0.07093828320628626,-2.4744465487651732,0.012981790206398891,-2.2048957705849555,0.03590555268095752,-0.48923395172266343,-0.004635647306871937
68542,True,lbfgs,73.10746339190183,0.011985498950309648,5.237376165972614,-0.009412455065213265,-0.4220269214334893,0.016044671228850116,0.695899112764384,-0.00015333424352848013,-2.4578217077074567,0.029606631264115446,-2.231823015172676,0.008978308093237075,-0.4022574255848305,0.08234087883096097
68549,True,lbfgs,73.16628705872921,0.07080916577768903,5.174830541717065,-0.07195807932076193,-0.4300381049029835,0.008033487759355917,0.7224292375514565,0.026376790543544026,-2.4987415359485703,-0.011313196976998174,-2.215610637168539,0.02519068609737385,-0.48286259963625405,0.0017357047795374392
68786,True,lbfgs,73.0914097227898,-0.0040681701617160115,5.251191558833513,0.004402937795686235,-0.4475385978424558,-0.009467005180116395,0.6957287830796947,-0.00032366392821781,-2.4864181648971084,0.0010101740744636878,-2.2428587377846902,-0.0020574145187772785,-0.5051251024146935,-0.020526797998902058
68800,True,lbfgs,72.84476908721983,-0.25070880573169063,5.440137009226195,0.19334838818836797,-0.44667405411224675,-0.00860246144990734,0.513175004959486,-0.1828774420484265,-2.4890641443720845,-0.0016358054005123357,-1.9594851898061105,0.28131613345980244,-0.49065712522808663,-0.00605882081229514
68832,True,lbfgs,73.0108676487852,-0.08461024416632767,5.3343590421743965,0.08757042113656954,-0.42414463607032116,0.013926956592018258,0.6810271250529407,-0.015025321954971749,-2.487350198213626,7.814075794598807e-05,-2.280660926200071,-0.03985960293415802,-0.47217900521266565,0.012419299203125844
68850,True,lbfgs,73.06904988313194,-0.0264280098195826,4.993703314356126,-0.25308530668170093,-0.42919046476393713,0.008881127898402286,0.738008800694942,0.041956353687029546,-2.493789077546372,-0.006360738574799907,-2.4184463686815305,-0.17764504541561754,-0.48118617004537695,0.0034121343704145435
68881,True,lbfgs,73.12697030284666,0.031492409895136575,4.94932205519608,-0.2974665658417468,-0.45702230387112736,-0.01895071120878794,0.6542934750582622,-0.04175897194965028,-2.51743057548383,-0.030002236512257863,-2.059079692936025,0.18172163032988786,-0.48876186027854923,-0.00416355586275774
68882,True,lbfgs,72.8844640741185,-0.21101381883302395,5.488449841834216,0.24166122079638885,-0.42748609329505205,0.010585499367287365,0.7679788627843479,0.07192641577643544,-2.466322212650703,0.021106126320868945,-2.397086206792176,-0.15628488352626313,-0.5500263935527004,-0.06542808913690895
68896,True,lbfgs,73.08434483133776,-0.011133061613762152,5.191694747288513,-0.05509387374931407,-0.44835965931219346,-0.010288066649854044,0.7142729244548688,0.018220477446956318,-2.4662632486775196,0.021165090294052558,-2.290645557149185,-0.04984423388327208,-0.4899976107757139,-0.005399306359922418
68906,True,lbfgs,73.27129779305625,0.17581990010472737,5.06448029447264,-0.18230832656518725,-0.44832493203810647,-0.010253339375767057,0.5986246551682984,-0.09742779183961403,-2.465939196927724,0.02148914204384811,-2.2662559314840185,-0.025454608218105523,-0.48770929213940545,-0.003110987723613956
68939,True,lbfgs,73.08260345000535,-0.012874442946170461,5.0496466703502865,-0.19714195068754048,-0.4542632120246528,-0.016191619362313392,0.7912180175835813,0.09516557057566888,-2.4962844867347216,-0.008856147763149469,-2.255847685176686,-0.015046361910773243,-0.48638764879493607,-0.0017893443791445751
68987,True,lbfgs,73.12210224289754,0.02662434994601881,4.936544337413963,-0.3102442836238639,-0.43209781091981925,0.005973781742520168,0.5027658836184317,-0.1932865633894808,-2.5037896818805137,-0.016361342908941534,-2.241564221709481,-0.0007628984435679165,-0.4863442733578457,-0.001745968942054199
69019,True,lbfgs,73.19442583051539,0.09894793756386377,5.1297269596208555,-0.1170616614169715,-0.3823169033386196,0.0557546893237198,0.6441508080263548,-0.05190163898155764,-2.5030448990873793,-0.015616560115807143,-2.161375272040523,0.07942605122538993,-0.482189888350773,0.002408416065018515
69283,True,lbfgs,72.94364254880291,-0.15183534414860844,5.382195186130899,0.13540656509307247,-0.426473340824943,0.011598251837396434,0.6782767215664884,-0.01777572544142403,-2.503841242762435,-0.01641290379086291,-2.1407244410891657,0.10007688217674726,-0.48734499879489,-0.0027466943790985243
