subject_id,task,premise_1,premise_2,number_models_generated,std_models_generated,minimum_models_generated,maximum_models_generated,n_samples,n_parameter_sets_used,epsilon,lambda,omega,sigma,task_type,simulation_setting
66373,3,All B are C,All A are C,2.7,0.4583,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,AC,10
66373,4,All B are C,No A are B,5.1,2.5475,2,8,10,1,0.6000000000000001,3.26,0.0,0.5,DA,10
66420,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.5,0.5,MT,10
66420,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.5,0.5,MP,10
66420,3,All B are C,All A are C,2.5,0.5,2,3,10,1,0.5,4.05,0.5,0.5,AC,10
66420,4,All B are C,No A are B,4.5,2.5788,2,8,10,1,0.5,4.05,0.5,0.5,DA,10
66520,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
66520,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
66520,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
66520,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
67013,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.6000000000000001,3.26,0.0,0.5,MT,10
67013,2,All B are C,All A are B,2.5,0.5,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,MP,10
67013,3,All B are C,All A are C,2.7,0.4583,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,AC,10
67013,4,All B are C,No A are B,5.1,2.5475,2,8,10,1,0.6000000000000001,3.26,0.0,0.5,DA,10
67024,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.5,0.2,MT,10
67024,2,All B are C,All A are B,2.3,0.4583,2,3,10,1,0.5,4.05,0.5,0.2,MP,10
67024,3,All B are C,All A are C,2.1,0.3,2,3,10,1,0.5,4.05,0.5,0.2,AC,10
67024,4,All B are C,No A are B,3.4,2.1541,2,7,10,1,0.5,4.05,0.5,0.2,DA,10
67026,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.5,0.2,MT,10
67026,2,All B are C,All A are B,2.3,0.4583,2,3,10,1,0.5,4.05,0.5,0.2,MP,10
67026,3,All B are C,All A are C,2.1,0.3,2,3,10,1,0.5,4.05,0.5,0.2,AC,10
67026,4,All B are C,No A are B,3.4,2.1541,2,7,10,1,0.5,4.05,0.5,0.2,DA,10
67038,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
67038,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
67038,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
67038,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
67058,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
67058,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
67058,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
67058,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
67100,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.5,0.2,MT,10
67100,2,All B are C,All A are B,2.3,0.4583,2,3,10,1,0.5,4.05,0.5,0.2,MP,10
67100,3,All B are C,All A are C,2.1,0.3,2,3,10,1,0.5,4.05,0.5,0.2,AC,10
67100,4,All B are C,No A are B,3.4,2.1541,2,7,10,1,0.5,4.05,0.5,0.2,DA,10
67105,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
67105,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
67105,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
67105,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
67144,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.6000000000000001,3.26,0.0,0.5,MT,10
67144,2,All B are C,All A are B,2.5,0.5,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,MP,10
67144,3,All B are C,All A are C,2.7,0.4583,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,AC,10
67144,4,All B are C,No A are B,5.1,2.5475,2,8,10,1,0.6000000000000001,3.26,0.0,0.5,DA,10
67165,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
67165,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
67165,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
67165,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
67179,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.6000000000000001,3.26,0.0,0.5,MT,10
67179,2,All B are C,All A are B,2.5,0.5,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,MP,10
67179,3,All B are C,All A are C,2.7,0.4583,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,AC,10
67179,4,All B are C,No A are B,5.1,2.5475,2,8,10,1,0.6000000000000001,3.26,0.0,0.5,DA,10
67180,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
67180,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
67180,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
67180,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
67186,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.4,MT,10
67186,2,All B are C,All A are B,2.3,0.4583,2,3,10,1,0.5,4.05,0.6000000000000001,0.4,MP,10
67186,3,All B are C,All A are C,2.2,0.4,2,3,10,1,0.5,4.05,0.6000000000000001,0.4,AC,10
67186,4,All B are C,No A are B,3.1,2.2113,2,8,10,1,0.5,4.05,0.6000000000000001,0.4,DA,10
67194,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.6000000000000001,3.26,0.0,0.5,MT,10
67194,2,All B are C,All A are B,2.5,0.5,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,MP,10
67194,3,All B are C,All A are C,2.7,0.4583,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,AC,10
67194,4,All B are C,No A are B,5.1,2.5475,2,8,10,1,0.6000000000000001,3.26,0.0,0.5,DA,10
67212,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,MT,10
67212,2,All B are C,All A are B,2.2,0.4,2,3,10,1,0.5,4.05,0.6000000000000001,0.1,MP,10
67212,3,All B are C,All A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,AC,10
67212,4,All B are C,No A are B,2.9,1.8138,2,7,10,1,0.5,4.05,0.6000000000000001,0.1,DA,10
67245,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.6000000000000001,3.26,0.0,0.5,MT,10
67245,2,All B are C,All A are B,2.5,0.5,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,MP,10
67245,3,All B are C,All A are C,2.7,0.4583,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,AC,10
67245,4,All B are C,No A are B,5.1,2.5475,2,8,10,1,0.6000000000000001,3.26,0.0,0.5,DA,10
67311,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
67311,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
67311,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
67311,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
67317,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
67317,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
67317,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
67317,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
67323,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.4,MT,10
67323,2,All B are C,All A are B,2.3,0.4583,2,3,10,1,0.5,4.05,0.6000000000000001,0.4,MP,10
67323,3,All B are C,All A are C,2.2,0.4,2,3,10,1,0.5,4.05,0.6000000000000001,0.4,AC,10
67323,4,All B are C,No A are B,3.1,2.2113,2,8,10,1,0.5,4.05,0.6000000000000001,0.4,DA,10
67339,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,MT,10
67339,2,All B are C,All A are B,2.2,0.4,2,3,10,1,0.5,4.05,0.6000000000000001,0.1,MP,10
67339,3,All B are C,All A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,AC,10
67339,4,All B are C,No A are B,2.9,1.8138,2,7,10,1,0.5,4.05,0.6000000000000001,0.1,DA,10
67424,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
67424,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
67424,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
67424,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
67454,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,MT,10
67454,2,All B are C,All A are B,2.2,0.4,2,3,10,1,0.5,4.05,0.6000000000000001,0.1,MP,10
67454,3,All B are C,All A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,AC,10
67454,4,All B are C,No A are B,2.9,1.8138,2,7,10,1,0.5,4.05,0.6000000000000001,0.1,DA,10
68007,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
68007,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
68007,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
68007,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
68016,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,MT,10
68016,2,All B are C,All A are B,2.2,0.4,2,3,10,1,0.5,4.05,0.6000000000000001,0.1,MP,10
68016,3,All B are C,All A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,AC,10
68016,4,All B are C,No A are B,2.9,1.8138,2,7,10,1,0.5,4.05,0.6000000000000001,0.1,DA,10
68027,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.6000000000000001,3.26,0.0,0.5,MT,10
68027,2,All B are C,All A are B,2.5,0.5,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,MP,10
68027,3,All B are C,All A are C,2.7,0.4583,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,AC,10
68027,4,All B are C,No A are B,5.1,2.5475,2,8,10,1,0.6000000000000001,3.26,0.0,0.5,DA,10
68051,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
68051,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
68051,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
68051,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
68124,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.6000000000000001,3.26,0.0,0.5,MT,10
68124,2,All B are C,All A are B,2.5,0.5,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,MP,10
68124,3,All B are C,All A are C,2.7,0.4583,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,AC,10
68124,4,All B are C,No A are B,5.1,2.5475,2,8,10,1,0.6000000000000001,3.26,0.0,0.5,DA,10
68138,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.6000000000000001,3.26,0.0,0.5,MT,10
68138,2,All B are C,All A are B,2.5,0.5,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,MP,10
68138,3,All B are C,All A are C,2.7,0.4583,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,AC,10
68138,4,All B are C,No A are B,5.1,2.5475,2,8,10,1,0.6000000000000001,3.26,0.0,0.5,DA,10
68193,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
68193,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
68193,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
68193,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
68195,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.7000000000000001,0.9,MT,10
68195,2,All B are C,All A are B,2.5,0.5,2,3,10,1,0.5,4.05,0.7000000000000001,0.9,MP,10
68195,3,All B are C,All A are C,2.9,0.3,2,3,10,1,0.5,4.05,0.7000000000000001,0.9,AC,10
68195,4,All B are C,No A are B,6.6,0.6633,6,8,10,1,0.5,4.05,0.7000000000000001,0.9,DA,10
68200,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.6000000000000001,3.26,0.0,0.5,MT,10
68200,2,All B are C,All A are B,2.5,0.5,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,MP,10
68200,3,All B are C,All A are C,2.7,0.4583,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,AC,10
68200,4,All B are C,No A are B,5.1,2.5475,2,8,10,1,0.6000000000000001,3.26,0.0,0.5,DA,10
68255,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,MT,10
68255,2,All B are C,All A are B,2.2,0.4,2,3,10,1,0.5,4.05,0.6000000000000001,0.1,MP,10
68255,3,All B are C,All A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,AC,10
68255,4,All B are C,No A are B,2.9,1.8138,2,7,10,1,0.5,4.05,0.6000000000000001,0.1,DA,10
68293,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.5,0.5,MT,10
68293,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.5,0.5,MP,10
68293,3,All B are C,All A are C,2.5,0.5,2,3,10,1,0.5,4.05,0.5,0.5,AC,10
68293,4,All B are C,No A are B,4.5,2.5788,2,8,10,1,0.5,4.05,0.5,0.5,DA,10
68411,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
68411,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
68411,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
68411,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
68425,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
68425,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
68425,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
68425,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
68426,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.5,0.5,MT,10
68426,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.5,0.5,MP,10
68426,3,All B are C,All A are C,2.5,0.5,2,3,10,1,0.5,4.05,0.5,0.5,AC,10
68426,4,All B are C,No A are B,4.5,2.5788,2,8,10,1,0.5,4.05,0.5,0.5,DA,10
68542,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
68542,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
68542,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
68542,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
68549,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
68549,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
68549,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
68549,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
68786,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
68786,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
68786,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
68786,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
68800,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,MT,10
68800,2,All B are C,All A are B,2.2,0.4,2,3,10,1,0.5,4.05,0.6000000000000001,0.1,MP,10
68800,3,All B are C,All A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,AC,10
68800,4,All B are C,No A are B,2.9,1.8138,2,7,10,1,0.5,4.05,0.6000000000000001,0.1,DA,10
68832,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
68832,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
68832,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
68832,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
68850,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
68850,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
68850,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
68850,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
68881,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.5,0.2,MT,10
68881,2,All B are C,All A are B,2.3,0.4583,2,3,10,1,0.5,4.05,0.5,0.2,MP,10
68881,3,All B are C,All A are C,2.1,0.3,2,3,10,1,0.5,4.05,0.5,0.2,AC,10
68881,4,All B are C,No A are B,3.4,2.1541,2,7,10,1,0.5,4.05,0.5,0.2,DA,10
68882,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
68882,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
68882,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
68882,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
68896,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
68896,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
68896,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
68896,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
68906,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,MT,10
68906,2,All B are C,All A are B,2.2,0.4,2,3,10,1,0.5,4.05,0.6000000000000001,0.1,MP,10
68906,3,All B are C,All A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,AC,10
68906,4,All B are C,No A are B,2.9,1.8138,2,7,10,1,0.5,4.05,0.6000000000000001,0.1,DA,10
68939,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.6000000000000001,3.26,0.0,0.5,MT,10
68939,2,All B are C,All A are B,2.5,0.5,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,MP,10
68939,3,All B are C,All A are C,2.7,0.4583,2,3,10,1,0.6000000000000001,3.26,0.0,0.5,AC,10
68939,4,All B are C,No A are B,5.1,2.5475,2,8,10,1,0.6000000000000001,3.26,0.0,0.5,DA,10
68987,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.2,0.9,MT,10
68987,2,All B are C,All A are B,2.4,0.4899,2,3,10,1,0.5,4.05,0.2,0.9,MP,10
68987,3,All B are C,All A are C,3.0,0.0,3,3,10,1,0.5,4.05,0.2,0.9,AC,10
68987,4,All B are C,No A are B,6.4,1.562,2,8,10,1,0.5,4.05,0.2,0.9,DA,10
69019,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.7000000000000001,0.9,MT,10
69019,2,All B are C,All A are B,2.5,0.5,2,3,10,1,0.5,4.05,0.7000000000000001,0.9,MP,10
69019,3,All B are C,All A are C,2.9,0.3,2,3,10,1,0.5,4.05,0.7000000000000001,0.9,AC,10
69019,4,All B are C,No A are B,6.6,0.6633,6,8,10,1,0.5,4.05,0.7000000000000001,0.9,DA,10
69283,1,All B are C,No A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,MT,10
69283,2,All B are C,All A are B,2.2,0.4,2,3,10,1,0.5,4.05,0.6000000000000001,0.1,MP,10
69283,3,All B are C,All A are C,2.0,0.0,2,2,10,1,0.5,4.05,0.6000000000000001,0.1,AC,10
69283,4,All B are C,No A are B,2.9,1.8138,2,7,10,1,0.5,4.05,0.6000000000000001,0.1,DA,10
63873,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.5,0.2,MT,20
63873,2,All B are C,All A are B,2.15,0.3571,2,3,20,1,0.5,4.05,0.5,0.2,MP,20
63873,3,All B are C,All A are C,2.2,0.4,2,3,20,1,0.5,4.05,0.5,0.2,AC,20
63873,4,All B are C,No A are B,2.5,1.533,2,8,20,1,0.5,4.05,0.5,0.2,DA,20
63884,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.6000000000000001,3.26,0.0,0.5,MT,20
63884,2,All B are C,All A are B,2.3,0.4583,2,3,20,1,0.6000000000000001,3.26,0.0,0.5,MP,20
63884,3,All B are C,All A are C,2.45,0.4975,2,3,20,1,0.6000000000000001,3.26,0.0,0.5,AC,20
63884,4,All B are C,No A are B,4.2,2.2271,2,7,20,1,0.6000000000000001,3.26,0.0,0.5,DA,20
63885,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.2,0.9,MT,20
63885,2,All B are C,All A are B,2.75,0.433,2,3,20,1,0.5,4.05,0.2,0.9,MP,20
63885,3,All B are C,All A are C,2.85,0.3571,2,3,20,1,0.5,4.05,0.2,0.9,AC,20
63885,4,All B are C,No A are B,6.65,1.6815,2,8,20,1,0.5,4.05,0.2,0.9,DA,20
63954,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.2,0.9,MT,20
63954,2,All B are C,All A are B,2.75,0.433,2,3,20,1,0.5,4.05,0.2,0.9,MP,20
63954,3,All B are C,All A are C,2.85,0.3571,2,3,20,1,0.5,4.05,0.2,0.9,AC,20
63954,4,All B are C,No A are B,6.65,1.6815,2,8,20,1,0.5,4.05,0.2,0.9,DA,20
63969,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MT,20
63969,2,All B are C,All A are B,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MP,20
63969,3,All B are C,All A are C,2.1,0.3,2,3,20,1,0.5,4.05,0.6000000000000001,0.1,AC,20
63969,4,All B are C,No A are B,2.75,1.8131,2,8,20,1,0.5,4.05,0.6000000000000001,0.1,DA,20
63977,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MT,20
63977,2,All B are C,All A are B,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MP,20
63977,3,All B are C,All A are C,2.1,0.3,2,3,20,1,0.5,4.05,0.6000000000000001,0.1,AC,20
63977,4,All B are C,No A are B,2.75,1.8131,2,8,20,1,0.5,4.05,0.6000000000000001,0.1,DA,20
63978,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MT,20
63978,2,All B are C,All A are B,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MP,20
63978,3,All B are C,All A are C,2.1,0.3,2,3,20,1,0.5,4.05,0.6000000000000001,0.1,AC,20
63978,4,All B are C,No A are B,2.75,1.8131,2,8,20,1,0.5,4.05,0.6000000000000001,0.1,DA,20
64012,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.2,0.9,MT,20
64012,2,All B are C,All A are B,2.75,0.433,2,3,20,1,0.5,4.05,0.2,0.9,MP,20
64012,3,All B are C,All A are C,2.85,0.3571,2,3,20,1,0.5,4.05,0.2,0.9,AC,20
64012,4,All B are C,No A are B,6.65,1.6815,2,8,20,1,0.5,4.05,0.2,0.9,DA,20
64037,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MT,20
64037,2,All B are C,All A are B,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MP,20
64037,3,All B are C,All A are C,2.1,0.3,2,3,20,1,0.5,4.05,0.6000000000000001,0.1,AC,20
64037,4,All B are C,No A are B,2.75,1.8131,2,8,20,1,0.5,4.05,0.6000000000000001,0.1,DA,20
64038,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MT,20
64038,2,All B are C,All A are B,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MP,20
64038,3,All B are C,All A are C,2.1,0.3,2,3,20,1,0.5,4.05,0.6000000000000001,0.1,AC,20
64038,4,All B are C,No A are B,2.75,1.8131,2,8,20,1,0.5,4.05,0.6000000000000001,0.1,DA,20
64039,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MT,20
64039,2,All B are C,All A are B,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MP,20
64039,3,All B are C,All A are C,2.1,0.3,2,3,20,1,0.5,4.05,0.6000000000000001,0.1,AC,20
64039,4,All B are C,No A are B,2.75,1.8131,2,8,20,1,0.5,4.05,0.6000000000000001,0.1,DA,20
64065,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.2,0.9,MT,20
64065,2,All B are C,All A are B,2.75,0.433,2,3,20,1,0.5,4.05,0.2,0.9,MP,20
64065,3,All B are C,All A are C,2.85,0.3571,2,3,20,1,0.5,4.05,0.2,0.9,AC,20
64065,4,All B are C,No A are B,6.65,1.6815,2,8,20,1,0.5,4.05,0.2,0.9,DA,20
