"sona_id","age","gender","condition","stimulus","type","validity","believability","conflict","qnum","total_qnum","response","correct","rt","logRT","feelingR","rt_for","trial_num","statementEval"
"67026",29,"Female","Neutral","<p>All birds have spuckes.</p><p>Parrots have spuckes.</p>","AC","Invalid","Believable","Conflict","7",9,"Yes","false",1660,7.41457288135059,95,3395,35,10
"67026",29,"Female","Neutral","<p>All joughts are green.</p><p>Mushrooms are not joughts.</p>","DA","Invalid","Believable","Conflict","6",53,"Yes","false",1449,7.27862894232068,86,2603,36,0
"67026",29,"Female","Neutral","<p>All greembs have branches.</p><p>Maples are greembs.</p>","MP","Valid","Believable","No-conflict","6",40,"Yes","true",2930,7.98275770201111,87,2380,37,10
"67026",29,"Female","Neutral","<p>All skoges have legs.</p><p>Snakes are skoges.</p>","MP","Valid","Unbelievable","Conflict","5",86,"No","false",11426,9.34364673928441,99,3936,38,0
"67026",29,"Female","Neutral","<p>All jilms are sour.</p><p>Oranges are jilms.</p>","MP","Valid","Unbelievable","Conflict","8",52,"No","false",4556,8.42420032456707,82,2536,39,3
"67026",29,"Female","Neutral","<p>All worbl objects are fragile.</p><p>Sofas are not made of worbl.</p>","DA","Invalid","Believable","Conflict","8",127,"Yes","false",12157,9.40566041455579,88,2674,40,10
"67026",29,"Female","Neutral","<p>All Hult countries are cold.</p><p>Indonesia is not a Hult country.</p>","DA","Invalid","Believable","Conflict","5",45,"Yes","false",1204,7.09340462586877,99,4368,41,10
"67026",29,"Female","Neutral","<p>All fish varl.</p><p>Dolphins varl.</p>","AC","Invalid","Unbelievable","No-conflict","5",21,"No","true",3780,8.23747928861363,56,3686,42,1
"67026",29,"Female","Neutral","<p>All dogs have zems.</p><p>Labradors have zems.</p>","AC","Invalid","Believable","Conflict","4",19,"Yes","false",1159,7.05531284333975,100,2839,43,10
"67026",29,"Female","Neutral","<p>All cycling requires mirts.</p><p>Swimming does not require mirts.</p>","MT","Valid","Believable","No-conflict","7",14,"Yes","true",9097,9.11569996782206,95,2221,44,10
"67026",29,"Female","Neutral","<p>All humans have frelns.</p><p>Amputees don't have frelns.</p>","MT","Valid","Unbelievable","Conflict","3",46,"No","false",2460,7.80791662892641,100,3248,45,0
"67026",29,"Female","Neutral","<p>All birds can chid.</p><p>Penguins cannot chid.</p>","MT","Valid","Unbelievable","Conflict","1",4,"No","false",1917,7.55851674304564,100,3064,46,0
"67026",29,"Female","Neutral","<p>All yempting requires shoes.</p><p>Swimming is not yempting.</p>","DA","Invalid","Believable","Conflict","7",128,"Yes","false",1896,7.54750168281497,85,2554,47,10
"67026",29,"Female","Neutral","<p>All gheshes have snouts.</p><p>Labradors are gheshes.</p>","MP","Valid","Believable","No-conflict","3",34,"Yes","true",2006,7.60389796852188,94,3983,48,10
"67026",29,"Female","Neutral","<p>All things made of wood can be zabbed.</p><p>Trees can be zabbed.</p>","AC","Invalid","Believable","Conflict","3",103,"Yes","false",3967,8.28576542051433,50,2004,49,10
"67026",29,"Female","Neutral","<p>All humans have roalts.</p><p>Newborns have roalts.</p>","AC","Invalid","Believable","Conflict","8",47,"Yes","false",1527,7.33106030521863,86,3783,50,10
"67026",29,"Female","Neutral","<p>All sherg is liquid.</p><p>Coal is sherg.</p>","MP","Valid","Unbelievable","Conflict","6",85,"No","false",1439,7.27170370688737,88,3469,51,0
"67026",29,"Female","Neutral","<p>All hirks can walk.</p><p>Whales are hirks.</p>","MP","Valid","Unbelievable","Conflict","1",43,"No","false",4111,8.32142158689788,93,4238,52,0
"67026",29,"Female","Neutral","<p>All African countries are clett.</p><p>The North Pole is not clett.</p>","MT","Valid","Believable","No-conflict","1",1,"Yes","true",2306,7.743269700829,90,3281,53,10
"67026",29,"Female","Neutral","<p>All krirks need water.</p><p>Roses are krirks.</p>","MP","Valid","Believable","No-conflict","1",56,"Yes","true",1257,7.13648320859025,84,2461,54,10
"67026",29,"Female","Neutral","<p>All things that are smoked are rorg.</p><p>Salad is not rorg.</p>","MT","Valid","Believable","No-conflict","4",107,"Yes","true",1767,7.4770384723197,82,2234,55,10
"67026",29,"Female","Neutral","<p>All plants are slourby.</p><p>Mushrooms are not slourby.</p>","MT","Valid","Believable","No-conflict","6",77,"No","false",584,6.36990098282823,7,4965,56,1
"67026",29,"Female","Neutral","<p>All trees will become crill.</p><p>Skyscrapers under construction will become crill.</p>","AC","Invalid","Unbelievable","No-conflict","4",119,"No","true",5832,8.6711152736885,52,3597,57,0
"67026",29,"Female","Neutral","<p>All lava is rhully.</p><p>Water is rhully.</p>","AC","Invalid","Unbelievable","No-conflict","7",59,"No","true",1450,7.27931883541462,78,3241,58,0
"67026",29,"Female","Neutral","<p>All hirks have teeth.</p><p>Sharks are not hirks.</p>","DA","Invalid","Unbelievable","No-conflict","5",44,"No","true",1473,7.29505641646263,95,2595,59,0
"67026",29,"Female","Neutral","<p>All taizes have wheels.</p><p>Trolley suitcasees are not taizes.</p>","DA","Invalid","Unbelievable","No-conflict","2",96,"No","true",11182,9.32206062158659,0,4787,60,0
"67026",29,"Female","Neutral","<p>All mammals have bribbs.</p><p>Hedgehogs don't have bribbs.</p>","MT","Valid","Unbelievable","Conflict","5",65,"No","false",4522,8.41670965283791,0,3644,61,8
"67026",29,"Female","Neutral","<p>All smolns are solid.</p><p>Ceramic is not a smoln.</p>","DA","Invalid","Unbelievable","No-conflict","1",89,"No","true",1428,7.26403014289953,74,2563,62,9
"67026",29,"Female","Neutral","<p>All lemons are kelcks.</p><p>Oranges are kelcks.</p>","AC","Invalid","Unbelievable","No-conflict","6",61,"No","true",1552,7.34729970074316,73,2927,63,1
"67026",29,"Female","Neutral","<p>All suldes have skin.</p><p>Newborns are suldes.</p>","MP","Valid","Believable","No-conflict","8",94,"Yes","true",1356,7.21229446850034,84,2553,64,10
"67038",29,"Male","Standard","<p>All things that need oxygen have lungs.</p><p>Fire needs oxygen.</p>","MP","Valid","Unbelievable","Conflict","4",111,"No","false",3686.5,8.21243277742971,100,3185.10000000149,1,0
"67038",29,"Male","Standard","<p>All flowers need air.</p><p>Daisies are flowers.</p>","MP","Valid","Believable","No-conflict","5",22,"Yes","true",3486.29999999702,8.15659628089608,100,2992.5,2,10
"67038",29,"Male","Standard","<p>All trees will become tall.</p><p>Bonsai are trees.</p>","MP","Valid","Unbelievable","Conflict","3",120,"No","false",1724.59999999404,7.45275041851477,100,2612.39999999851,3,0
"67038",29,"Male","Standard","<p>All lava is liquid.</p><p>Water is not lava.</p>","DA","Invalid","Unbelievable","No-conflict","6",58,"No","true",3058.29999999702,8.02561448501173,100,2719.5,4,0
"67038",29,"Male","Standard","<p>All fruits can be eaten.</p><p>Knives are not fruits.</p>","DA","Invalid","Believable","Conflict","1",28,"Yes","false",3071.5,8.02992132060398,64,3068.80000000447,5,10
"67038",29,"Male","Standard","<p>All vehicles need fuel.</p><p>Bicycles do not need fuel.</p>","MT","Valid","Unbelievable","Conflict","8",125,"No","false",2554.60000000149,7.84565093460926,60,4516.39999999851,6,0
"67038",29,"Male","Standard","<p>All things that are smoked are bad for your health.</p><p>Salad is not smoked.</p>","DA","Invalid","Believable","Conflict","3",105,"Yes","false",2333.60000000149,7.75516741855415,38,3664.30000000447,7,6
"67038",29,"Male","Standard","<p>All glass objects are fragile.</p><p>Sofas are not made of glass.</p>","DA","Invalid","Believable","Conflict","8",36,"No","true",1468.20000000298,7.29179243967871,65,3343.40000000596,8,2
"67038",29,"Male","Standard","<p>All plants are green.</p><p>Mushrooms are not green.</p>","MT","Valid","Believable","No-conflict","6",76,"No","false",1536.79999999702,7.33745761145241,74,1953.79999999702,9,0
"67038",29,"Male","Standard","<p>All trees have roots.</p><p>Oaks are trees.</p>","MP","Valid","Believable","No-conflict","2",115,"Yes","true",3161.39999999851,8.05877024644282,100,2159.59999999404,10,10
"67038",29,"Male","Standard","<p>All flowers need water.</p><p>Roses are flowers.</p>","MP","Valid","Believable","No-conflict","1",26,"Yes","true",2497.60000000149,7.82308554976176,91,2097.89999999851,11,10
"67038",29,"Male","Standard","<p>All dogs have snouts.</p><p>Labradors have snouts.</p>","AC","Invalid","Believable","Conflict","4",18,"Yes","false",1622.30000000447,7.39160017441911,80,2208.5,12,10
"67038",29,"Male","Standard","<p>All plants are green.</p><p>Mushroom are not plants.</p>","DA","Invalid","Believable","Conflict","6",75,"No","true",NA,NA,30,2783.09999999404,13,10
"67038",29,"Male","Standard","<p>All metal is hard to break.</p><p>Aluminum foil is not hard to break.</p>","MT","Valid","Unbelievable","Conflict","7",68,"No","false",1412.59999999404,7.2531872569706,100,2923.39999999851,14,0
"67038",29,"Male","Standard","<p>All lemons are citruses.</p><p>Oranges are citruses.</p>","AC","Invalid","Unbelievable","No-conflict","6",60,"No","true",1847.89999999851,7.52180513818257,79,1971.89999999851,15,0
"67038",29,"Male","Standard","<p>All Scandinavian countries are cold.</p><p>Indonesia is not cold.</p>","MT","Valid","Believable","No-conflict","5",83,"Yes","true",3236.29999999702,8.08218598092616,20,2449.39999999851,16,10
"67038",29,"Male","Standard","<p>All birds can fly.</p><p>Planes are not birds.</p>","DA","Invalid","Unbelievable","No-conflict","4",6,"No","true",1775.20000000298,7.48166837162006,81,2915.79999999702,17,0
"67038",29,"Male","Standard","<p>All birds have feathers.</p><p>Parrots are birds.</p>","MP","Valid","Believable","No-conflict","7",7,"Yes","true",2267.19999999553,7.72630086893444,64,2181.60000000149,18,10
"67038",29,"Male","Standard","<p>All things made of metal shine.</p><p>Diamonds shine.</p>","AC","Invalid","Unbelievable","No-conflict","3",99,"No","true",2871.60000000149,7.96262464470285,68,2137.79999999702,19,10
"67038",29,"Male","Standard","<p>All flowers need air.</p><p>Daisies need air.</p>","AC","Invalid","Believable","Conflict","5",23,"No","true",3147.70000000298,8.05442730639475,84,2697.39999999851,20,10
"67038",29,"Male","Standard","<p>All mammals can walk.</p><p>Birds can walk.</p>","AC","Invalid","Unbelievable","No-conflict","2",63,"No","true",1331,7.19368581839511,77,2244.30000000447,21,6
"67038",29,"Male","Standard","<p>All lava is liquid.</p><p>Water is liquid.</p>","AC","Invalid","Unbelievable","No-conflict","7",57,"No","true",1882,7.54009032014532,77,4741.60000000149,22,0
"67038",29,"Male","Standard","<p>All flowers need water.</p><p>Roses need water.</p>","AC","Invalid","Believable","Conflict","2",27,"No","true",6098.80000000447,8.71584730949849,0,3409.79999999702,23,10
"67038",29,"Male","Standard","<p>All fuel is liquid.</p><p>Coal is not a liquid.</p>","MT","Valid","Unbelievable","Conflict","6",32,"No","false",2328.70000000298,7.75306545094047,73,2525.39999999851,24,0
"67038",29,"Male","Standard","<p>All fruits can be eaten.</p><p>Knives cannot be eaten.</p>","MT","Valid","Believable","No-conflict","2",29,"Yes","true",4668.30000000447,8.44855025869453,70,2220.29999999702,25,10
"67038",29,"Male","Standard","<p>All metals are solid.</p><p>Mercury is not solid.</p>","MT","Valid","Unbelievable","Conflict","2",73,"No","false",1175.69999999553,7.06961899386989,86,1995.39999999851,26,0
"67038",29,"Male","Standard","<p>All African countries are warm.</p><p>The North Pole is not warm.</p>","MT","Valid","Believable","No-conflict","1",3,"No","false",1519.60000000149,7.32620242131445,21,2117.5,27,10
"67038",29,"Male","Standard","<p>All birds have feathers.</p><p>Parrots have feathers.</p>","AC","Invalid","Believable","Conflict","7",8,"Yes","false",3691.39999999851,8.21376106887279,79,2419.10000000149,28,10
"67038",29,"Male","Standard","<p>All metals are solid.</p><p>Ceramic is not a metal.</p>","DA","Invalid","Unbelievable","No-conflict","1",72,"No","true",1520.59999999404,7.32686027279042,80,2163.10000000149,29,0
"67038",29,"Male","Standard","<p>All metal is hard to break.</p><p>Bricks are not metal.</p>","DA","Invalid","Unbelievable","No-conflict","7",69,"No","true",2459.5,7.8077133562354,78,2640,30,0
"67038",29,"Male","Standard","<p>All trees have branches.</p><p>Maples have branches.</p>","AC","Invalid","Believable","Conflict","6",114,"Yes","false",2754.80000000447,7.92110012367217,28,2330.89999999851,31,10
"67038",29,"Male","Standard","<p>All trees will become tall.</p><p>Skyscrapers under construction will become tall.</p>","AC","Invalid","Unbelievable","No-conflict","4",121,"No","true",2283.70000000298,7.73355221363885,75,2249.10000000149,32,0
"67038",29,"Male","Standard","<p>All birds can fly.</p><p>Penguins cannot fly.</p>","MT","Valid","Unbelievable","Conflict","1",5,"No","false",1610.60000000149,7.38436205936237,100,3739.29999999702,33,0
"67038",29,"Male","Standard","<p>All mammals have fur.</p><p>Hedgehogs don't have fur.</p>","MT","Valid","Unbelievable","Conflict","5",66,"No","false",1792.79999999702,7.49153392248506,100,1980.89999999851,34,3
"67038",29,"Male","Standard","<p>All sports require equipment.</p><p>Talking does not require equipment.</p>","MT","Valid","Believable","No-conflict","3",90,"Yes","true",2151.79999999702,7.67405998015842,15,3703.89999999851,35,10
"67038",29,"Male","Standard","<p>All things made of metal shine.</p><p>Old pennies don't shine</p>","MT","Valid","Unbelievable","Conflict","4",100,"No","false",2227.30000000447,7.70854536855945,89,2968.89999999851,36,0
"67038",29,"Male","Standard","<p>All glass objects are fragile.</p><p>Sofas are not fragile.</p>","MT","Valid","Believable","No-conflict","8",35,"Yes","true",3066.29999999702,8.02822690200217,85,2016.60000000149,37,10
"67038",29,"Male","Standard","<p>All fuel is liquid.</p><p>Coal is fuel.</p>","MP","Valid","Unbelievable","Conflict","6",31,"No","false",1700,7.43838353004431,84,2376.5,38,0
"67038",29,"Male","Standard","<p>All things made of wood can be used as fuel.</p><p>Trees are made of wood.</p>","MP","Valid","Believable","No-conflict","4",101,"Yes","true",2062.20000000298,7.63152865308529,98,2724.89999999851,39,10
"67038",29,"Male","Standard","<p>All vehicles have wheels.</p><p>Trolley suitcases are not vehicles.</p>","DA","Invalid","Unbelievable","No-conflict","2",123,"No","true",3550.10000000149,8.17473105108723,85,2604.79999999702,40,0
"67038",29,"Male","Standard","<p>All cycling requires shoes.</p><p>Swimming does not require shoes.</p>","MT","Valid","Believable","No-conflict","7",15,"Yes","true",1821.80000000447,7.50758030231316,94,2063.39999999851,41,10
"67038",29,"Male","Standard","<p>All plants need sunlight.</p><p>Solar panels are not plants.</p>","DA","Invalid","Unbelievable","No-conflict","8",79,"No","true",2156.60000000149,7.67628818644866,82,3182.70000000298,42,0
"67038",29,"Male","Standard","<p>All reptiles have legs.</p><p>Snakes are reptiles.</p>","MP","Valid","Unbelievable","Conflict","5",81,"No","false",2042.59999999404,7.62197878514108,85,2320,43,0
"67038",29,"Male","Standard","<p>All fish swim.</p><p>Dolphins swim.</p>","AC","Invalid","Unbelievable","No-conflict","5",20,"Yes","false",2035.29999999702,7.61839850715737,83,2345.60000000149,44,10
"67038",29,"Male","Standard","<p>All trees have branches.</p><p>Maples are trees.</p>","MP","Valid","Believable","No-conflict","6",113,"Yes","true",3014.89999999851,8.01132194111488,83,2628.30000000447,45,10
"67038",29,"Male","Standard","<p>All mammals have teeth.</p><p>Sharks are not mammals.</p>","DA","Invalid","Unbelievable","No-conflict","5",67,"No","true",2272.39999999851,7.72859182068232,99,2950.30000000447,46,0
"67038",29,"Male","Standard","<p>All plants need sunlight.</p><p>Solar panels need sunlight.</p>","AC","Invalid","Unbelievable","No-conflict","8",80,"No","true",2370.39999999851,7.77081399625873,99,2011.5,47,0
"67038",29,"Male","Standard","<p>All trees have roots.</p><p>Oaks have roots.</p>","AC","Invalid","Believable","Conflict","1",116,"Yes","false",2424.30000000447,7.79329810190936,97,2657.29999999702,48,10
"67038",29,"Male","Standard","<p>All things that are smoked are bad for your heath.</p><p>Salad is not bad for your health.</p>","MT","Valid","Believable","No-conflict","4",106,"Yes","true",3365.19999999553,8.12124267567533,18,2208,49,10
"67038",29,"Male","Standard","<p>All things that need oxygen have lungs.</p><p>Dead people don't need oxygen.</p>","DA","Invalid","Unbelievable","No-conflict","3",110,"No","true",2385.60000000149,7.7772059440111,19,2904.29999999702,50,0
"67038",29,"Male","Standard","<p>All trees grow leaves.</p><p>Pines are trees.</p>","MP","Valid","Unbelievable","Conflict","7",112,"Yes","true",3243.10000000149,8.08428494147837,23,1870.29999999702,51,10
"67038",29,"Male","Standard","<p>All humans have two legs.</p><p>Leg amputees are human.</p>","MP","Valid","Unbelievable","Conflict","2",50,"No","false",2403.79999999702,7.78480609751745,96,1929.10000000149,52,0
"67038",29,"Male","Standard","<p>All cycling requires shoes.</p><p>Swimming is not cycling.</p>","DA","Invalid","Believable","Conflict","7",16,"Yes","false",2053.5,7.62730093339661,96,2045.20000000298,53,10
"67038",29,"Male","Standard","<p>All African countries are warm.</p><p>The North Pole is not an African country.</p>","DA","Invalid","Believable","Conflict","2",2,"No","true",6727.20000000298,8.81391428851913,76,3101.20000000298,54,7
"67038",29,"Male","Standard","<p>All humans have skin.</p><p>Newborns have skin.</p>","AC","Invalid","Believable","Conflict","8",49,"Yes","false",1697.19999999553,7.43673511332554,100,2258.10000000149,55,10
"67038",29,"Male","Standard","<p>All citruses are sour.</p><p>Oranges are citruses.</p>","MP","Valid","Unbelievable","Conflict","8",13,"No","false",2632.79999999702,7.875803197628,73,3184.70000000298,56,3
"67038",29,"Male","Standard","<p>All humans have two legs.</p><p>Leg amputees do not have two legs.</p>","MT","Valid","Unbelievable","Conflict","3",51,"No","false",1550.79999999702,7.34652620579485,81,2281.5,57,0
"67038",29,"Male","Standard","<p>All vehicles have wheels.</p><p>Trolley suitcases have wheels.</p>","AC","Invalid","Unbelievable","No-conflict","1",124,"No","true",1198.69999999553,7.08899291520932,91,2811,58,0
"67038",29,"Male","Standard","<p>All sports require equipment.</p><p>Talking is not a sport.</p>","DA","Invalid","Believable","Conflict","4",91,"Yes","false",1909.40000000596,7.55454433556705,93,2079.89999999851,59,10
"67038",29,"Male","Standard","<p>All things made of wood can be used as fuel.</p><p>Trees can be used as fuel.</p>","AC","Invalid","Believable","Conflict","3",102,"Yes","false",2857,7.95752740223077,76,3633.69999999553,60,10
"67038",29,"Male","Standard","<p>All mammals can walk.</p><p>Whales are mammals.</p>","MP","Valid","Unbelievable","Conflict","1",64,"No","false",431.10000000149,6.06634008175655,88,2469.20000000298,61,0
"67038",29,"Male","Standard","<p>All humans have skin.</p><p>Newborns are human.</p>","MP","Valid","Believable","No-conflict","8",48,"Yes","true",1835.60000000149,7.51512668252149,100,1831.39999999851,62,10
"67038",29,"Male","Standard","<p>All Scandinavian countries are cold.</p><p>Indonesia is not a Scandinavian country.</p>","DA","Invalid","Believable","Conflict","5",82,"No","true",2467.29999999702,7.81087971432333,25,2885.89999999851,63,5
"67038",29,"Male","Standard","<p>All dogs have snouts.</p><p>Labradors are dogs.</p>","MP","Valid","Believable","No-conflict","3",17,"Yes","true",2685.39999999851,7.89558497163805,86,2223.70000000298,64,10
"67058",39,"Female","Standard","<p>All flowers need water.</p><p>Roses are flowers.</p>","MP","Valid","Believable","No-conflict","1",26,"Yes","true",3762,8.23270600986098,99,3227,1,10
"67058",39,"Female","Standard","<p>All metal is hard to break.</p><p>Aluminum foil is not hard to break.</p>","MT","Valid","Unbelievable","Conflict","7",68,"Yes","true",12724,9.45124525286903,96,3169,2,3
"67058",39,"Female","Standard","<p>All metal is hard to break.</p><p>Bricks are not metal.</p>","DA","Invalid","Unbelievable","No-conflict","7",69,"No","true",11623,9.36074117264371,95,3659,3,7
"67058",39,"Female","Standard","<p>All trees will become tall.</p><p>Skyscrapers under construction will become tall.</p>","AC","Invalid","Unbelievable","No-conflict","4",121,"No","true",12760,9.45407055689878,93,3528,4,2
"67058",39,"Female","Standard","<p>All African countries are warm.</p><p>The North Pole is not warm.</p>","MT","Valid","Believable","No-conflict","1",3,"Yes","true",8710,9.07222706984655,100,2611,5,10
"67058",39,"Female","Standard","<p>All plants need sunlight.</p><p>Solar panels need sunlight.</p>","AC","Invalid","Unbelievable","No-conflict","8",80,"No","true",5356,8.58597270681106,99,2644,6,0
"67058",39,"Female","Standard","<p>All things made of metal shine.</p><p>Diamonds shine.</p>","AC","Invalid","Unbelievable","No-conflict","3",99,"No","true",2995,8.00469951054955,98,3066,7,3
"67058",39,"Female","Standard","<p>All things that need oxygen have lungs.</p><p>Fire needs oxygen.</p>","MP","Valid","Unbelievable","Conflict","4",111,"No","false",5772,8.66077391989376,97,2892,8,3
"67058",39,"Female","Standard","<p>All sports require equipment.</p><p>Talking does not require equipment.</p>","MT","Valid","Believable","No-conflict","3",90,"Yes","true",14636,9.5912395261391,100,2866,9,1
"67058",39,"Female","Standard","<p>All things made of metal shine.</p><p>Old pennies don't shine</p>","MT","Valid","Unbelievable","Conflict","4",100,"No","false",5388,8.59192953753026,100,2973,10,3
"67058",39,"Female","Standard","<p>All things that are smoked are bad for your heath.</p><p>Salad is not bad for your health.</p>","MT","Valid","Believable","No-conflict","4",106,"No","false",11911,9.3852176218809,99,2596,11,10
"67058",39,"Female","Standard","<p>All lava is liquid.</p><p>Water is liquid.</p>","AC","Invalid","Unbelievable","No-conflict","7",57,"No","true",3008,8.00903068506973,100,5322,12,1
"67058",39,"Female","Standard","<p>All flowers need air.</p><p>Daisies are flowers.</p>","MP","Valid","Believable","No-conflict","5",22,"Yes","true",17604,9.77588142793098,100,2525,13,8
"67058",39,"Female","Standard","<p>All dogs have snouts.</p><p>Labradors have snouts.</p>","AC","Invalid","Believable","Conflict","4",18,"Yes","false",2229,7.70930833338587,100,2313,14,10
"67058",39,"Female","Standard","<p>All mammals have fur.</p><p>Hedgehogs don't have fur.</p>","MT","Valid","Unbelievable","Conflict","5",66,"Yes","true",8124,9.00257792270028,97,3216,15,3
"67058",39,"Female","Standard","<p>All humans have skin.</p><p>Newborns are human.</p>","MP","Valid","Believable","No-conflict","8",48,"Yes","true",1627,7.39449310721904,99,2894,16,10
"67058",39,"Female","Standard","<p>All trees have roots.</p><p>Oaks are trees.</p>","MP","Valid","Believable","No-conflict","2",115,"Yes","true",1645,7.40549566319947,100,2446,17,10
"67058",39,"Female","Standard","<p>All cycling requires shoes.</p><p>Swimming is not cycling.</p>","DA","Invalid","Believable","Conflict","7",16,"Yes","false",4211,8.34545542816193,100,2645,18,10
"67058",39,"Female","Standard","<p>All trees have branches.</p><p>Maples have branches.</p>","AC","Invalid","Believable","Conflict","6",114,"Yes","false",2015,7.60837447438078,100,2618,19,10
"67058",39,"Female","Standard","<p>All flowers need water.</p><p>Roses need water.</p>","AC","Invalid","Believable","Conflict","2",27,"Yes","false",4469,8.40491994893345,100,2455,20,10
"67058",39,"Female","Standard","<p>All fruits can be eaten.</p><p>Knives cannot be eaten.</p>","MT","Valid","Believable","No-conflict","2",29,"Yes","true",4259,8.35678966992321,100,3010,21,10
"67058",39,"Female","Standard","<p>All humans have two legs.</p><p>Leg amputees are human.</p>","MP","Valid","Unbelievable","Conflict","2",50,"No","false",4319,8.3707791729607,100,2471,22,0
"67058",39,"Female","Standard","<p>All birds have feathers.</p><p>Parrots are birds.</p>","MP","Valid","Believable","No-conflict","7",7,"Yes","true",1833,7.5137092478397,100,2423,23,10
"67058",39,"Female","Standard","<p>All flowers need air.</p><p>Daisies need air.</p>","AC","Invalid","Believable","Conflict","5",23,"Yes","false",2052,7.62657020629066,100,2644,24,10
"67058",39,"Female","Standard","<p>All fuel is liquid.</p><p>Coal is fuel.</p>","MP","Valid","Unbelievable","Conflict","6",31,"No","false",2079,7.63964228785801,100,2609,25,0
"67058",39,"Female","Standard","<p>All dogs have snouts.</p><p>Labradors are dogs.</p>","MP","Valid","Believable","No-conflict","3",17,"Yes","true",6229,8.73697108525415,100,2279,26,10
"67058",39,"Female","Standard","<p>All metals are solid.</p><p>Mercury is not solid.</p>","MT","Valid","Unbelievable","Conflict","2",73,"No","false",6399,8.76389700713946,100,2524,27,3
"67058",39,"Female","Standard","<p>All African countries are warm.</p><p>The North Pole is not an African country.</p>","DA","Invalid","Believable","Conflict","2",2,"No","true",NA,NA,100,2247,28,10
"67058",39,"Female","Standard","<p>All trees will become tall.</p><p>Bonsai are trees.</p>","MP","Valid","Unbelievable","Conflict","3",120,"No","false",8219,9.0142038261485,100,2312,29,6
"67058",39,"Female","Standard","<p>All birds have feathers.</p><p>Parrots have feathers.</p>","AC","Invalid","Believable","Conflict","7",8,"Yes","false",2248,7.71779621101358,100,2357,30,10
"67058",39,"Female","Standard","<p>All glass objects are fragile.</p><p>Sofas are not fragile.</p>","MT","Valid","Believable","No-conflict","8",35,"Yes","true",3084,8.03398273468322,100,2272,31,10
"67058",39,"Female","Standard","<p>All cycling requires shoes.</p><p>Swimming does not require shoes.</p>","MT","Valid","Believable","No-conflict","7",15,"Yes","true",3223,8.07806788181544,100,2440,32,0
"67058",39,"Female","Standard","<p>All vehicles have wheels.</p><p>Trolley suitcases are not vehicles.</p>","DA","Invalid","Unbelievable","No-conflict","2",123,"No","true",3173,8.0624327915832,100,2124,33,1
"67058",39,"Female","Standard","<p>All mammals can walk.</p><p>Birds can walk.</p>","AC","Invalid","Unbelievable","No-conflict","2",63,"No","true",3929,8.27614021955846,100,2372,34,2
"67058",39,"Female","Standard","<p>All mammals have teeth.</p><p>Sharks are not mammals.</p>","DA","Invalid","Unbelievable","No-conflict","5",67,"No","true",3183,8.06557942728209,100,2076,35,3
"67058",39,"Female","Standard","<p>All humans have skin.</p><p>Newborns have skin.</p>","AC","Invalid","Believable","Conflict","8",49,"Yes","false",3073,8.03040956213048,100,2287,36,10
"67058",39,"Female","Standard","<p>All things that are smoked are bad for your health.</p><p>Salad is not smoked.</p>","DA","Invalid","Believable","Conflict","3",105,"Yes","false",12278,9.41556432198744,100,2868,37,10
"67058",39,"Female","Standard","<p>All mammals can walk.</p><p>Whales are mammals.</p>","MP","Valid","Unbelievable","Conflict","1",64,"No","false",1724,7.45240245122364,100,2729,38,0
"67058",39,"Female","Standard","<p>All birds can fly.</p><p>Penguins cannot fly.</p>","MT","Valid","Unbelievable","Conflict","1",5,"No","false",3374,8.12385426310591,100,2130,39,10
"67058",39,"Female","Standard","<p>All metals are solid.</p><p>Ceramic is not a metal.</p>","DA","Invalid","Unbelievable","No-conflict","1",72,"No","true",3282,8.09620827165004,100,2600,40,10
"67058",39,"Female","Standard","<p>All glass objects are fragile.</p><p>Sofas are not made of glass.</p>","DA","Invalid","Believable","Conflict","8",36,"Yes","false",11742,9.37092743662413,100,2642,41,10
"67058",39,"Female","Standard","<p>All things that need oxygen have lungs.</p><p>Dead people don't need oxygen.</p>","DA","Invalid","Unbelievable","No-conflict","3",110,"No","true",4794,8.47512041499433,100,2585,42,3
"67058",39,"Female","Standard","<p>All birds can fly.</p><p>Planes are not birds.</p>","DA","Invalid","Unbelievable","No-conflict","4",6,"No","true",6096,8.71538809736648,100,2616,43,4
"67058",39,"Female","Standard","<p>All Scandinavian countries are cold.</p><p>Indonesia is not cold.</p>","MT","Valid","Believable","No-conflict","5",83,"Yes","true",3226,8.07899825868515,100,2469,44,10
"67058",39,"Female","Standard","<p>All fuel is liquid.</p><p>Coal is not a liquid.</p>","MT","Valid","Unbelievable","Conflict","6",32,"No","false",5637,8.63710728808157,100,2592,45,0
"67058",39,"Female","Standard","<p>All fruits can be eaten.</p><p>Knives are not fruits.</p>","DA","Invalid","Believable","Conflict","1",28,"Yes","false",6106,8.71702717329482,100,2843,46,10
"67058",39,"Female","Standard","<p>All lava is liquid.</p><p>Water is not lava.</p>","DA","Invalid","Unbelievable","No-conflict","6",58,"No","true",2677,7.89245204352035,100,2875,47,7
"67058",39,"Female","Standard","<p>All trees have roots.</p><p>Oaks have roots.</p>","AC","Invalid","Believable","Conflict","1",116,"Yes","false",2245,7.71646080017636,100,4456,48,10
"67058",39,"Female","Standard","<p>All plants are green.</p><p>Mushroom are not plants.</p>","DA","Invalid","Believable","Conflict","6",75,"Yes","false",4466,8.4042484324001,100,2089,49,1
