subject_id,item_id,sequence,condition,confidence,is_correct_binary,fitted,residual,standardized_residual,absolute_standardized_residual
64652,119,11,Neutral,74.0,1,83.92300535027412,-9.923005350274124,-0.5949813372081386,0.5949813372081386
64652,109,12,Neutral,91.0,1,85.67562189062158,5.324378109378415,0.31924860417738227,0.31924860417738227
64652,25,13,Neutral,81.0,1,89.5532856727267,-8.553285672726702,-0.5128532301901421,0.5128532301901421
64652,38,14,Neutral,60.0,1,83.61841112622633,-23.618411126226334,-1.4161550194292216,1.4161550194292216
64652,65,15,Neutral,84.0,1,84.8615392766488,-0.8615392766487986,-0.05165771586162392,0.05165771586162392
64652,126,16,Neutral,88.0,1,87.42239850476786,0.5776014952321447,0.03463286553575707,0.03463286553575707
64652,61,17,Neutral,92.0,1,84.17016780250081,7.8298321974991865,0.46947511026533,0.46947511026533
64652,11,18,Neutral,91.0,1,94.1559843184141,-3.1559843184140988,-0.18923216341166874,0.18923216341166874
64652,62,19,Neutral,91.0,1,82.3187737099254,8.681226290074605,0.5205245229997127,0.5205245229997127
64652,56,20,Neutral,100.0,1,94.27890359489201,5.721096405107986,0.34303575068754644,0.34303575068754644
64652,84,21,Neutral,92.0,1,88.42992928469377,3.5700707153062297,0.21406069765565905,0.21406069765565905
64652,21,22,Neutral,86.0,1,84.74560015352462,1.2543998464753798,0.07521355392889992,0.07521355392889992
64652,52,23,Neutral,87.0,1,90.5132636396383,-3.5132636396382964,-0.21065455721224416,0.21065455721224416
64652,93,24,Neutral,93.0,1,84.43978452329343,8.560215476706574,0.5132687397956489,0.5132687397956489
64652,87,25,Neutral,97.0,1,84.06801759505541,12.931982404944591,0.7753989756574602,0.7753989756574602
64652,71,26,Neutral,90.0,1,84.76818854463616,5.2318114553638395,0.3136983268528866,0.3136983268528866
64652,45,27,Neutral,86.0,1,84.25475010171824,1.745249898281756,0.10464482095773145,0.10464482095773145
64652,40,28,Neutral,98.0,1,91.87480876744813,6.12519123255187,0.36726519250527284,0.36726519250527284
64652,10,29,Neutral,92.0,1,85.22999698403505,6.770003015964946,0.4059279729432656,0.4059279729432656
64652,42,30,Neutral,92.0,1,86.9764416897557,5.023558310244297,0.30121151157997106,0.30121151157997106
64652,55,31,Neutral,95.0,1,91.923251502002,3.076748497997997,0.18448120009744923,0.18448120009744923
64652,103,32,Neutral,89.0,1,85.41654207217553,3.583457927824469,0.21486339213423972,0.21486339213423972
64652,39,33,Neutral,95.0,1,89.05177812496989,5.948221875030114,0.3566541466309248,0.3566541466309248
64652,4,34,Neutral,92.0,1,87.95260144383222,4.047398556167778,0.242681175728326,0.242681175728326
64652,98,35,Neutral,85.0,1,82.03593533006925,2.9640646699307496,0.17772470120033532,0.17772470120033532
64652,41,36,Neutral,96.0,1,92.94483746078394,3.055162539216056,0.18318691049791333,0.18318691049791333
64652,24,37,Neutral,85.0,1,87.19339488212671,-2.193394882126711,-0.13151550099256837,0.13151550099256837
64652,30,38,Neutral,88.0,1,88.303984768726,-0.30398476872599645,-0.01822686351595121,0.01822686351595121
64652,78,39,Neutral,94.0,1,86.94891565534034,7.051084344659657,0.42278155095795444,0.42278155095795444
64652,89,40,Neutral,90.0,1,80.65443753703222,9.345562462967777,0.5603579817706281,0.5603579817706281
64652,47,41,Neutral,88.0,1,89.55128905233836,-1.5512890523383618,-0.0930149689711824,0.0930149689711824
64652,43,42,Neutral,95.0,1,88.35853638140631,6.64146361859369,0.39822077740801726,0.39822077740801726
64652,95,43,Neutral,94.0,1,83.72781094213153,10.272189057868474,0.6159183196990371,0.6159183196990371
64652,1,44,Neutral,92.0,1,89.13915690686247,2.8608430931375324,0.1715355569218366,0.1715355569218366
64652,33,45,Neutral,93.0,1,84.45554430957819,8.544455690421813,0.5123237862874295,0.5123237862874295
64652,108,46,Neutral,84.0,0,83.03531312572454,0.9646868742754577,0.05784242436468053,0.05784242436468053
64652,77,47,Neutral,94.0,1,84.42194507556225,9.578054924437751,0.5742981814110925,0.5742981814110925
64652,107,48,Neutral,65.0,1,85.81600530115432,-20.81600530115432,-1.2481233489479433,1.2481233489479433
64652,88,49,Neutral,78.0,1,83.81010488460602,-5.8101048846060195,-0.34837268060799037,0.34837268060799037
64652,97,50,Neutral,76.0,1,85.3236219143851,-9.3236219143851,-0.5590424310403808,0.5590424310403808
64652,94,51,Neutral,88.0,1,92.7692668297117,-4.769266829711697,-0.2859642472898491,0.2859642472898491
64652,117,52,Neutral,76.0,1,86.51627448155917,-10.516274481559165,-0.6305536309433761,0.6305536309433761
64652,46,53,Neutral,76.0,1,83.01652630036212,-7.016526300362116,-0.42070945780858604,0.42070945780858604
